time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
0.0,High,Blocking,Very high,Very high,5640.0,-4754.0,-2344.0,-5.0,82.0,0.0,0.5431746244430542,0.6222824454307556,0.8617150187492371
0.0,High,Blocking,Very high,Very high,5640.0,-4754.0,-2344.0,-5.0,82.0,0.0,0.5431746244430542,0.6222824454307556,0.8617150187492371
0.02079296112060547,High,Blocking,Very high,Very high,6744.0,-6273.0,1748.0,10.0,95.0,-24.0,,,
0.040248870849609375,High,Blocking,Very high,Very high,6887.0,-5423.0,5880.0,10.0,53.0,40.0,,,
0.06111788749694824,High,Blocking,Very high,Very high,6775.0,-5196.0,5324.0,11.0,63.0,43.0,,,
0.07386374473571777,High,Blocking,Very high,Very high,,,,,,,0.5934882760047913,0.4185147285461426,0.9069967269897461
0.08150076866149902,High,Blocking,Very high,Very high,5346.0,-4335.0,5583.0,25.0,66.0,16.0,,,
0.1020817756652832,High,Blocking,Very high,Very high,3984.0,-3250.0,5939.0,20.0,59.0,10.0,,,
0.12354660034179688,High,Blocking,Very high,Very high,2650.0,-2179.0,6715.0,17.0,47.0,0.0,,,
0.13323545455932617,High,Blocking,Very high,Very high,,,,,,,0.5934882760047913,0.0,1.0
0.14300036430358887,High,Blocking,Very high,Very high,1608.0,-1023.0,7227.0,13.0,35.0,1.0,,,
0.16406679153442383,High,Blocking,Very high,Very high,-247.0,-303.0,7405.0,9.0,32.0,-1.0,,,
0.18483686447143555,High,Blocking,Very high,Very high,-980.0,-515.0,7599.0,4.0,7.0,2.0,,,
0.20328378677368164,High,Blocking,Very high,Very high,,,,,,,0.5934882760047913,0.0,1.0
0.20471620559692383,High,Blocking,Very high,Very high,-1796.0,90.0,6071.0,-4.0,-17.0,-15.0,,,
0.22564268112182617,High,Blocking,Very high,Very high,-1963.0,609.0,5189.0,-6.0,-22.0,-31.0,,,
0.24500322341918945,High,Blocking,Very high,Very high,-2034.0,999.0,4346.0,-7.0,-27.0,-38.0,,,
0.26348376274108887,High,Blocking,Very high,Very high,,,,,,,0.5934882760047913,0.1239386796951294,0.9724580645561218
0.26668596267700195,High,Blocking,Very high,Very high,-2214.0,1168.0,3021.0,-11.0,-25.0,-26.0,,,
0.2870941162109375,High,Blocking,Very high,Very high,-2228.0,1183.0,2469.0,-13.0,-25.0,-16.0,,,
0.30716991424560547,High,Blocking,Very high,Very high,-2279.0,1166.0,2009.0,-14.0,-24.0,-10.0,,,
0.32274961471557617,High,Blocking,Very high,Very high,,,,,,,0.5934882760047913,0.09087136387825012,0.9798063635826111
0.3275725841522217,High,Blocking,Very high,Very high,-2295.0,1251.0,1227.0,-17.0,-22.0,-9.0,,,
