time,/ext_usb_camera/image/compressed,robogame/imu_state,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y
0.0,,,3240.0,613.0,-2848.0,-12.0,0.0,33.0
0.020548105239868164,,,2202.0,1359.0,-3070.0,-5.0,15.0,27.0
0.04100608825683594,,,-330.0,2739.0,-818.0,18.0,52.0,15.0
0.06133317947387695,,,-1360.0,1899.0,2215.0,23.0,27.0,11.0
0.08176517486572266,,,-2556.0,640.0,4310.0,7.0,-33.0,30.0
0.1023416519165039,,,-2481.0,-1230.0,3423.0,-37.0,-84.0,58.0
0.12275075912475586,,,-1462.0,-1877.0,2002.0,-43.0,-74.0,47.0
0.1434943675994873,,,436.0,-3350.0,-440.0,-39.0,-36.0,17.0
0.16404151916503906,,,1047.0,-3681.0,-1161.0,-19.0,-6.0,-19.0
0.18444561958312988,,,970.0,-3563.0,-77.0,8.0,12.0,-63.0
0.20490074157714844,,,-155.0,-2102.0,4166.0,45.0,24.0,-97.0
0.2255852222442627,,,-197.0,-1896.0,6098.0,32.0,23.0,-99.0
0.2460167407989502,,,612.0,-1709.0,7004.0,7.0,10.0,-83.0
0.2663595676422119,,,2851.0,-1041.0,5870.0,-7.0,5.0,-44.0
0.2869141101837158,,,3533.0,-819.0,5320.0,-11.0,11.0,-29.0
0.3074038028717041,,,3748.0,-784.0,5191.0,-16.0,13.0,-18.0
0.32774853706359863,,,3312.0,-1375.0,4844.0,-14.0,7.0,-13.0
0.34835386276245117,,,3133.0,-1716.0,4358.0,-10.0,7.0,-23.0
0.36478424072265625,,,3138.0,-1818.0,3730.0,-5.0,11.0,-36.0
0.38512659072875977,,,3423.0,-1311.0,3025.0,-3.0,23.0,-47.0
0.4054388999938965,,,3563.0,-906.0,3112.0,-3.0,28.0,-46.0
0.4260365962982178,,,3707.0,-305.0,3938.0,-6.0,21.0,-29.0
0.44649314880371094,,,3721.0,-122.0,4240.0,-6.0,16.0,-14.0
0.4670231342315674,,,3620.0,-32.0,4315.0,-6.0,14.0,2.0
0.48740053176879883,,,2473.0,0.0,4329.0,-11.0,22.0,35.0
0.5079777240753174,,,1321.0,127.0,4316.0,-12.0,28.0,45.0
0.5286145210266113,,,-62.0,82.0,4254.0,-12.0,30.0,49.0
0.5492758750915527,,,-2677.0,-992.0,3487.0,-11.0,9.0,41.0
0.569568395614624,,,-3518.0,-1440.0,2717.0,-10.0,-4.0,32.0
0.5898952484130859,,,-3804.0,-1592.0,1906.0,-4.0,-10.0,17.0
0.6148116588592529,,,-2981.0,-1462.0,315.0,7.0,-12.0,-10.0
0.6352589130401611,,,-2248.0,-1581.0,-323.0,10.0,-18.0,-13.0
0.6556715965270996,,,-761.0,-1890.0,-1695.0,9.0,-34.0,-5.0
0.676302433013916,,,26.0,-2027.0,-2480.0,8.0,-41.0,-1.0
0.6967935562133789,,,724.0,-2053.0,-3315.0,9.0,-48.0,-1.0
0.7174408435821533,,,1747.0,-1779.0,-5065.0,14.0,-50.0,-19.0
0.7375781536102295,,,2133.0,-1302.0,-5736.0,20.0,-39.0,-33.0
0.7583158016204834,,,2990.0,-19.0,-5998.0,36.0,-9.0,-51.0
0.7789504528045654,,,3210.0,620.0,-5328.0,43.0,7.0,-52.0
0.799114465713501,,,3122.0,1169.0,-4264.0,50.0,25.0,-47.0
0.8196005821228027,,,1874.0,2142.0,-1584.0,55.0,56.0,-31.0
0.8402855396270752,,,679.0,3341.0,-453.0,56.0,59.0,-32.0
0.8606019020080566,,,-945.0,5058.0,1269.0,63.0,77.0,-21.0
