time,/ext_usb_camera/image/compressed,robogame/imu_state,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y
0.0,,,32.0,-11.0,1092.0,0.0,0.0,-1.0
0.020380496978759766,,,26.0,-12.0,1085.0,0.0,0.0,-1.0
0.040978431701660156,,,-17.0,-33.0,1086.0,0.0,0.0,-1.0
0.06154799461364746,,,-22.0,-46.0,1096.0,0.0,0.0,-1.0
0.08187699317932129,,,-22.0,-60.0,1099.0,0.0,0.0,-1.0
0.09842991828918457,,,-15.0,-45.0,1112.0,1.0,0.0,-1.0
0.11877775192260742,,,-5.0,-39.0,1108.0,1.0,0.0,-1.0
0.1395127773284912,,,-9.0,-62.0,1096.0,1.0,0.0,-1.0
0.1596674919128418,,,-15.0,-63.0,1093.0,1.0,0.0,-1.0
0.18027114868164062,,,-17.0,-49.0,1089.0,1.0,0.0,-1.0
0.20054078102111816,,,-15.0,-46.0,1109.0,2.0,0.0,-1.0
0.22139787673950195,,,0.0,-42.0,1134.0,2.0,-1.0,-1.0
0.24172282218933105,,,16.0,-16.0,1148.0,2.0,-1.0,0.0
0.2623598575592041,,,20.0,-17.0,1151.0,3.0,0.0,0.0
0.2827482223510742,,,7.0,-39.0,1184.0,3.0,0.0,0.0
0.30320310592651367,,,3.0,-53.0,1253.0,4.0,-1.0,0.0
0.32369565963745117,,,111.0,-16.0,1398.0,8.0,-3.0,-1.0
0.3441963195800781,,,198.0,-9.0,1444.0,12.0,-4.0,-3.0
0.36444616317749023,,,228.0,-60.0,1460.0,14.0,-4.0,-4.0
0.38498377799987793,,,227.0,-161.0,1549.0,19.0,-4.0,-2.0
0.4055171012878418,,,193.0,-187.0,1471.0,23.0,-5.0,-2.0
0.42603254318237305,,,109.0,-242.0,1090.0,31.0,-4.0,-5.0
0.4463381767272949,,,89.0,-365.0,1127.0,33.0,-5.0,-4.0
0.46703577041625977,,,-1.0,-453.0,1310.0,34.0,-6.0,0.0
0.48764538764953613,,,-182.0,-188.0,1787.0,33.0,-5.0,11.0
0.508040189743042,,,-183.0,-25.0,1961.0,33.0,-3.0,19.0
