time,/ext_usb_camera/image/compressed,robogame/imu_state,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y
0.0,,,974.0,-1239.0,1867.0,16.0,5.0,26.0
0.04085278511047363,,,351.0,-1463.0,2078.0,15.0,5.0,33.0
0.08594083786010742,,,-548.0,-1531.0,2174.0,17.0,5.0,19.0
0.13112401962280273,,,-980.0,-1415.0,1663.0,11.0,4.0,1.0
0.17604279518127441,,,-1015.0,-810.0,1562.0,4.0,-1.0,-7.0
0.22106385231018066,,,-727.0,-377.0,1228.0,1.0,-3.0,-1.0
0.2660808563232422,,,-825.0,-216.0,1326.0,5.0,1.0,11.0
0.3111109733581543,,,-1097.0,-556.0,1679.0,2.0,-1.0,12.0
0.35617661476135254,,,-1010.0,-579.0,1418.0,-2.0,-1.0,8.0
0.401334285736084,,,-770.0,-262.0,1016.0,-6.0,-3.0,4.0
0.44649291038513184,,,-741.0,222.0,994.0,-4.0,-3.0,3.0
0.49153685569763184,,,-738.0,384.0,1130.0,-7.0,0.0,8.0
0.5364208221435547,,,-302.0,540.0,998.0,-5.0,5.0,20.0
0.5815274715423584,,,-208.0,351.0,1354.0,-6.0,3.0,18.0
0.6265451908111572,,,242.0,474.0,1410.0,-7.0,3.0,28.0
0.6717593669891357,,,231.0,516.0,1178.0,-1.0,3.0,52.0
0.7166256904602051,,,-481.0,426.0,1455.0,-2.0,1.0,56.0
0.7617976665496826,,,-822.0,196.0,1480.0,-2.0,0.0,39.0
0.806943416595459,,,-575.0,-133.0,1082.0,-2.0,0.0,25.0
0.8518922328948975,,,-499.0,-329.0,587.0,5.0,-4.0,13.0
0.8969597816467285,,,-764.0,-544.0,573.0,11.0,-2.0,2.0
0.9418771266937256,,,-953.0,-551.0,1077.0,8.0,-2.0,-23.0
0.9870264530181885,,,-840.0,-96.0,1697.0,3.0,-4.0,-46.0
1.032135009765625,,,-180.0,552.0,1633.0,0.0,-5.0,-41.0
1.0773568153381348,,,356.0,787.0,1068.0,3.0,-4.0,-10.0
1.1223397254943848,,,58.0,530.0,840.0,4.0,-5.0,13.0
1.1672134399414062,,,-258.0,9.0,869.0,4.0,-7.0,14.0
1.212259292602539,,,-484.0,-504.0,1174.0,5.0,-10.0,-1.0
1.2573680877685547,,,-323.0,-584.0,1195.0,6.0,-8.0,-9.0
1.3023912906646729,,,-91.0,-255.0,1301.0,3.0,-7.0,-8.0
1.3475215435028076,,,49.0,-343.0,1090.0,-1.0,-5.0,-4.0
1.3924939632415771,,,49.0,-513.0,853.0,-5.0,-1.0,-11.0
1.43780517578125,,,-68.0,-313.0,979.0,-5.0,-4.0,-22.0
1.4827818870544434,,,-377.0,-116.0,1664.0,-4.0,-1.0,-24.0
1.527674674987793,,,309.0,-194.0,1587.0,-11.0,3.0,-18.0
1.5728199481964111,,,685.0,-117.0,1481.0,-15.0,-2.0,-20.0
1.6177942752838135,,,452.0,274.0,1510.0,-15.0,1.0,-20.0
1.6628892421722412,,,551.0,344.0,1498.0,-16.0,1.0,-17.0
