time,/ext_usb_camera/image/compressed,robogame/imu_state,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y
0.0,,,3882.0,-1066.0,5732.0,-15.0,14.0,-22.0
0.020475387573242188,,,4488.0,-1514.0,5595.0,-12.0,10.0,1.0
0.04091668128967285,,,4416.0,-1647.0,5455.0,-12.0,5.0,8.0
0.06140947341918945,,,4132.0,-1731.0,5187.0,-14.0,-2.0,8.0
0.08197474479675293,,,3495.0,-1626.0,4230.0,-17.0,-18.0,-5.0
0.10244202613830566,,,3214.0,-1465.0,3646.0,-17.0,-25.0,-13.0
0.12298130989074707,,,2734.0,-1131.0,2459.0,-15.0,-35.0,-29.0
0.14352893829345703,,,2593.0,-944.0,1969.0,-14.0,-39.0,-35.0
0.16385769844055176,,,2521.0,-744.0,1591.0,-12.0,-43.0,-39.0
0.18433523178100586,,,2420.0,-369.0,1151.0,-8.0,-46.0,-40.0
0.20477533340454102,,,2270.0,-251.0,979.0,-6.0,-46.0,-38.0
0.22528696060180664,,,2041.0,-179.0,799.0,-4.0,-45.0,-37.0
0.24570989608764648,,,1535.0,-96.0,495.0,0.0,-41.0,-35.0
0.2661759853363037,,,1300.0,-73.0,435.0,1.0,-39.0,-34.0
0.2866339683532715,,,1063.0,-4.0,456.0,2.0,-36.0,-31.0
0.3073770999908447,,,611.0,194.0,635.0,0.0,-30.0,-24.0
0.3276197910308838,,,417.0,263.0,659.0,-2.0,-26.0,-21.0
0.34818482398986816,,,256.0,306.0,655.0,-4.0,-21.0,-19.0
0.3685951232910156,,,-16.0,478.0,903.0,-7.0,-11.0,-15.0
0.3891329765319824,,,-128.0,560.0,1187.0,-8.0,-8.0,-14.0
0.4096701145172119,,,-149.0,450.0,1634.0,-12.0,-4.0,-12.0
0.4300537109375,,,-38.0,313.0,1759.0,-14.0,0.0,-12.0
0.4505445957183838,,,90.0,194.0,1899.0,-15.0,3.0,-12.0
0.47103238105773926,,,392.0,116.0,2380.0,-15.0,5.0,-10.0
0.49149203300476074,,,611.0,97.0,2632.0,-15.0,3.0,-7.0
0.5162060260772705,,,1050.0,8.0,2845.0,-13.0,0.0,2.0
0.5365433692932129,,,1181.0,-73.0,2749.0,-11.0,-1.0,6.0
0.5570833683013916,,,1213.0,-96.0,2615.0,-9.0,-1.0,11.0
0.5775222778320312,,,886.0,12.0,2367.0,-5.0,-2.0,18.0
0.5979747772216797,,,576.0,31.0,2178.0,-4.0,-2.0,20.0
0.6185965538024902,,,263.0,21.0,1974.0,-4.0,-2.0,19.0
0.6391150951385498,,,-385.0,39.0,1741.0,-3.0,-3.0,11.0
0.6595072746276855,,,-678.0,35.0,1685.0,-4.0,-4.0,6.0
0.6799662113189697,,,-903.0,13.0,1643.0,-6.0,-5.0,-1.0
0.7004127502441406,,,-1028.0,49.0,1737.0,-11.0,-6.0,-12.0
0.7169497013092041,,,-940.0,77.0,1859.0,-12.0,-6.0,-15.0
0.7373547554016113,,,-703.0,47.0,2067.0,-12.0,-6.0,-18.0
0.7577714920043945,,,-608.0,50.0,2198.0,-12.0,-6.0,-18.0
0.7782325744628906,,,-523.0,54.0,2332.0,-13.0,-6.0,-17.0
0.7987267971038818,,,-319.0,12.0,2475.0,-13.0,-6.0,-11.0
0.819305419921875,,,-215.0,-22.0,2450.0,-13.0,-5.0,-8.0
0.8396461009979248,,,-140.0,-39.0,2363.0,-12.0,-6.0,-4.0
0.8602128028869629,,,-122.0,50.0,2115.0,-10.0,-9.0,1.0
0.8806662559509277,,,-211.0,137.0,1942.0,-8.0,-10.0,2.0
0.9011142253875732,,,-355.0,208.0,1719.0,-6.0,-10.0,0.0
0.9215738773345947,,,-790.0,410.0,1358.0,-1.0,-9.0,-5.0
0.9420039653778076,,,-1050.0,523.0,1233.0,1.0,-8.0,-8.0
0.9624364376068115,,,-1287.0,629.0,1167.0,1.0,-8.0,-12.0
0.9830331802368164,,,-1724.0,953.0,1311.0,-2.0,-10.0,-22.0
1.0035393238067627,,,-1855.0,1076.0,1421.0,-6.0,-11.0,-27.0
1.0239503383636475,,,-1867.0,1103.0,1523.0,-11.0,-11.0,-32.0
1.044494390487671,,,-1527.0,968.0,1764.0,-18.0,-6.0,-35.0
1.0648691654205322,,,-1264.0,781.0,1879.0,-19.0,-4.0,-32.0
1.085503101348877,,,-639.0,415.0,2114.0,-19.0,0.0,-23.0
1.1058690547943115,,,-463.0,434.0,2357.0,-19.0,0.0,-18.0
1.1263506412506104,,,-403.0,519.0,2616.0,-21.0,1.0,-14.0
1.1468026638031006,,,-257.0,527.0,2900.0,-26.0,-1.0,-13.0
1.1673455238342285,,,-141.0,430.0,2929.0,-26.0,-2.0,-13.0
1.1878798007965088,,,30.0,253.0,2854.0,-26.0,-2.0,-13.0
1.2082724571228027,,,557.0,-207.0,2522.0,-25.0,-2.0,-11.0
1.2288289070129395,,,853.0,-417.0,2377.0,-23.0,-2.0,-8.0
1.2493627071380615,,,1226.0,-643.0,2180.0,-15.0,-1.0,0.0
1.2697515487670898,,,1255.0,-600.0,2183.0,-12.0,0.0,3.0
1.2902393341064453,,,1185.0,-478.0,2271.0,-9.0,2.0,5.0
1.310730218887329,,,975.0,-322.0,2513.0,-7.0,5.0,8.0
1.3311834335327148,,,928.0,-330.0,2632.0,-5.0,5.0,10.0
1.3516414165496826,,,881.0,-345.0,2716.0,-3.0,5.0,12.0
1.3721981048583984,,,674.0,-354.0,2749.0,1.0,5.0,14.0
1.3926482200622559,,,502.0,-312.0,2729.0,3.0,4.0,13.0
1.4130656719207764,,,303.0,-241.0,2684.0,4.0,3.0,10.0
1.4336700439453125,,,-143.0,-142.0,2432.0,6.0,0.0,3.0
1.454000473022461,,,-349.0,-117.0,2309.0,7.0,-2.0,-2.0
1.4745066165924072,,,-517.0,-47.0,2252.0,8.0,-4.0,-6.0
1.4949681758880615,,,-670.0,41.0,2277.0,7.0,-6.0,-10.0
