time,Control,High_level,Expectation,Activity,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y,/kinect_features/.ci,/kinect_features/.distance,/kinect_features/.proximity
0.0,High,Sprinting,High,Very high,-125.0,590.0,958.0,-26.0,4.0,53.0,0.40817904472351074,0.5968356132507324,0.8673698902130127
0.0,High,Sprinting,High,Very high,-125.0,590.0,958.0,-26.0,4.0,53.0,0.40817904472351074,0.5968356132507324,0.8673698902130127
0.019716978073120117,High,Sprinting,High,Very high,-272.0,4407.0,1133.0,-15.0,52.0,46.0,,,
0.040557146072387695,High,Sprinting,High,Very high,1258.0,5349.0,1529.0,-17.0,39.0,17.0,,,
0.06092095375061035,High,Sprinting,High,Very high,2215.0,5928.0,1999.0,-16.0,6.0,19.0,,,
0.06873512268066406,High,Sprinting,High,Very high,,,,,,,0.34239229559898376,0.4939916133880615,0.8902240991592407
0.08116745948791504,High,Sprinting,High,Very high,1448.0,5955.0,1616.0,-18.0,-27.0,78.0,,,
0.10181283950805664,High,Sprinting,High,Very high,943.0,5802.0,-130.0,-15.0,-4.0,102.0,,,
0.12124466896057129,High,Sprinting,High,Very high,,,,,,,0.34239229559898376,0.49021288752555847,0.8910638093948364
0.12245893478393555,High,Sprinting,High,Very high,651.0,4619.0,-4266.0,-10.0,47.0,55.0,,,
0.14300036430358887,High,Sprinting,High,Very high,1483.0,3247.0,-5985.0,-3.0,54.0,5.0,,,
0.16374731063842773,High,Sprinting,High,Very high,2886.0,1342.0,-7138.0,9.0,44.0,-49.0,,,
0.18416929244995117,High,Sprinting,High,Very high,4190.0,-2808.0,-7110.0,12.0,1.0,-13.0,,,
0.19907164573669434,High,Sprinting,High,Very high,,,,,,,0.351972758769989,0.6292780637741089,0.8601604104042053
0.20407724380493164,High,Sprinting,High,Very high,3569.0,-3837.0,-6280.0,-12.0,6.0,13.0,,,
0.224534273147583,High,Sprinting,High,Very high,3044.0,-3088.0,-5549.0,-25.0,13.0,25.0,,,
0.24585700035095215,High,Sprinting,High,Very high,3936.0,-374.0,-4530.0,-10.0,-1.0,5.0,,,
0.26642441749572754,High,Sprinting,High,Very high,4194.0,-79.0,-4562.0,-3.0,-4.0,-5.0,,,
0.26938867568969727,High,Sprinting,High,Very high,,,,,,,0.46155086159706116,0.7018052339553833,0.8440432548522949
0.28595519065856934,High,Sprinting,High,Very high,4000.0,-114.0,-4493.0,-4.0,-8.0,-7.0,,,
0.3066074848175049,High,Sprinting,High,Very high,2372.0,562.0,-3925.0,-13.0,-32.0,-10.0,,,
0.323286771774292,High,Sprinting,High,Very high,1456.0,781.0,-3571.0,-12.0,-33.0,-6.0,,,
0.33687400817871094,High,Sprinting,High,Very high,,,,,,,0.5189290046691895,0.7237592339515686,0.8391646146774292
0.3438420295715332,High,Sprinting,High,Very high,479.0,419.0,-2789.0,-13.0,-26.0,8.0,,,
0.364703893661499,High,Sprinting,High,Very high,-1692.0,-880.0,-395.0,-16.0,44.0,51.0,,,
0.38425564765930176,High,Sprinting,High,Very high,-1038.0,-670.0,1155.0,-16.0,42.0,68.0,,,
0.40552735328674316,High,Sprinting,High,Very high,-411.0,-491.0,2610.0,-19.0,6.0,82.0,,,
0.42513394355773926,High,Sprinting,High,Very high,-615.0,-174.0,4184.0,-36.0,-28.0,27.0,,,
0.4300699234008789,High,Sprinting,High,Very high,,,,,,,0.5234225392341614,0.7010270357131958,0.8442162275314331
0.4456748962402344,High,Sprinting,High,Very high,-1246.0,79.0,4322.0,-35.0,-15.0,22.0,,,
0.4664418697357178,High,Sprinting,High,Very high,-1555.0,552.0,4620.0,-45.0,11.0,87.0,,,
0.4868929386138916,High,Sprinting,High,Very high,-1085.0,2195.0,5549.0,-45.0,17.0,85.0,,,
0.5016834735870361,High,Sprinting,High,Very high,,,,,,,0.2664066553115845,0.6716735363006592,0.8507392406463623
0.5073063373565674,High,Sprinting,High,Very high,-1697.0,4631.0,6256.0,-30.0,3.0,109.0,,,
0.5278820991516113,High,Sprinting,High,Very high,-1823.0,7676.0,6403.0,-17.0,42.0,-4.0,,,
0.5480918884277344,High,Sprinting,High,Very high,-892.0,7585.0,5878.0,-9.0,36.0,-27.0,,,
0.5637259483337402,High,Sprinting,High,Very high,,,,,,,0.25216996669769287,0.6635263562202454,0.85254967212677
0.5698955059051514,High,Sprinting,High,Very high,185.0,6665.0,5369.0,-12.0,39.0,-4.0,,,
0.5890946388244629,High,Sprinting,High,Very high,972.0,5464.0,3797.0,-28.0,41.0,16.0,,,
0.6099369525909424,High,Sprinting,High,Very high,713.0,5350.0,2554.0,-25.0,35.0,10.0,,,
0.6310014724731445,High,Sprinting,High,Very high,528.0,5241.0,-59.0,2.0,22.0,-10.0,,,
0.633885383605957,High,Sprinting,High,Very high,,,,,,,0.30498412251472473,0.7071756720542908,0.842849850654602
0.6506087779998779,High,Sprinting,High,Very high,890.0,5289.0,-1404.0,15.0,19.0,-18.0,,,
