time,/ext_usb_camera/image/compressed,robogame/imu_state,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y
0.0,,,4723.0,-3428.0,-4502.0,-26.0,-21.0,28.0
0.020322799682617188,,,747.0,-769.0,-1266.0,-33.0,-10.0,8.0
0.04081606864929199,,,-512.0,839.0,-369.0,-6.0,7.0,11.0
0.061037302017211914,,,-2095.0,1288.0,-645.0,5.0,19.0,7.0
0.08160138130187988,,,-3554.0,1436.0,-474.0,4.0,24.0,-24.0
0.10196471214294434,,,-4044.0,1897.0,-362.0,1.0,21.0,-51.0
0.12251901626586914,,,-4544.0,2355.0,-457.0,-1.0,20.0,-75.0
0.1430501937866211,,,-4372.0,2029.0,-867.0,-4.0,13.0,-133.0
0.16346979141235352,,,-3571.0,1754.0,-289.0,-9.0,10.0,-158.0
0.18389892578125,,,-777.0,980.0,5085.0,-33.0,3.0,-155.0
0.20429563522338867,,,-479.0,-576.0,6376.0,-25.0,24.0,-127.0
0.2248528003692627,,,-1149.0,-1316.0,7488.0,-18.0,36.0,-96.0
0.24544882774353027,,,-1489.0,-2148.0,9592.0,-26.0,21.0,-39.0
0.26584601402282715,,,-1061.0,-2505.0,10063.0,-25.0,12.0,-18.0
0.28646063804626465,,,-963.0,-2413.0,10009.0,-23.0,8.0,-2.0
0.3067905902862549,,,-1561.0,-1981.0,8397.0,-11.0,10.0,14.0
0.32738494873046875,,,-1998.0,-1732.0,7298.0,-6.0,8.0,9.0
0.347736120223999,,,-2318.0,-1534.0,6316.0,-4.0,4.0,-3.0
0.36832690238952637,,,-2477.0,-1572.0,4756.0,-7.0,-5.0,-24.0
0.3887975215911865,,,-2405.0,-1866.0,4077.0,-8.0,-9.0,-25.0
0.40930843353271484,,,-2350.0,-2163.0,3425.0,-7.0,-12.0,-23.0
0.43009519577026367,,,-2255.0,-2264.0,2072.0,1.0,-15.0,-19.0
0.450439453125,,,-2160.0,-2020.0,1507.0,4.0,-15.0,-20.0
0.47097158432006836,,,-1850.0,-1418.0,787.0,5.0,-18.0,-19.0
0.49152660369873047,,,-1703.0,-1180.0,587.0,3.0,-20.0,-18.0
