time,/ext_usb_camera/image/compressed,robogame/imu_state,robogame/imu_state.linear_acc.x,robogame/imu_state.linear_acc.y,robogame/imu_state.linear_acc.z,robogame/imu_state.gyro.z,robogame/imu_state.gyro.x,robogame/imu_state.gyro.y
0.0,,,-3395.0,1347.0,1473.0,-12.0,-1.0,14.0
0.020577192306518555,,,-2945.0,1425.0,1613.0,-13.0,-2.0,18.0
0.041295766830444336,,,-2493.0,1441.0,1568.0,-12.0,-2.0,28.0
0.061423301696777344,,,-1894.0,1355.0,991.0,-13.0,-5.0,58.0
0.08192181587219238,,,-1728.0,1130.0,642.0,-14.0,-3.0,69.0
0.10240054130554199,,,-1607.0,929.0,587.0,-15.0,-3.0,72.0
0.12278175354003906,,,-1219.0,1131.0,954.0,-14.0,-10.0,58.0
0.14337444305419922,,,-1038.0,1538.0,1046.0,-10.0,-14.0,53.0
0.16396570205688477,,,-985.0,1866.0,886.0,-4.0,-21.0,54.0
0.18442392349243164,,,-1199.0,1486.0,-110.0,-4.0,-22.0,68.0
0.20482325553894043,,,-1363.0,1144.0,-500.0,-7.0,-16.0,79.0
0.22530794143676758,,,-1837.0,1136.0,-491.0,-6.0,-12.0,89.0
0.24582266807556152,,,-2928.0,1520.0,-2.0,1.0,-6.0,89.0
0.26633310317993164,,,-4379.0,1902.0,1072.0,12.0,4.0,78.0
0.28682875633239746,,,-5569.0,1155.0,3667.0,7.0,25.0,30.0
0.307330846786499,,,-4836.0,1055.0,4810.0,-5.0,31.0,13.0
0.3277468681335449,,,-3777.0,1417.0,5590.0,-11.0,24.0,0.0
0.3482851982116699,,,-2097.0,1343.0,4880.0,-9.0,12.0,-10.0
0.36872410774230957,,,-1659.0,666.0,3850.0,-9.0,13.0,2.0
0.3891150951385498,,,-1179.0,-62.0,2876.0,-11.0,20.0,20.0
0.4096262454986572,,,-364.0,-824.0,2000.0,-17.0,35.0,31.0
0.43012309074401855,,,102.0,-1036.0,2148.0,-22.0,42.0,16.0
0.4506213665008545,,,2138.0,-1504.0,3503.0,-32.0,46.0,-13.0
0.4710421562194824,,,3111.0,-1554.0,4301.0,-27.0,41.0,-20.0
0.4956378936767578,,,3664.0,-1384.0,5084.0,-17.0,35.0,-25.0
0.5161721706390381,,,4062.0,-1008.0,5436.0,-10.0,30.0,-26.0
0.5366251468658447,,,4259.0,-886.0,5102.0,-15.0,28.0,-20.0
0.5530416965484619,,,4650.0,22.0,3844.0,-24.0,19.0,-8.0
0.5733847618103027,,,4723.0,810.0,2513.0,-17.0,18.0,-5.0
0.5939486026763916,,,4862.0,1454.0,912.0,-4.0,17.0,6.0
0.6143815517425537,,,5103.0,1884.0,-1608.0,17.0,17.0,31.0
0.6349523067474365,,,5126.0,1888.0,-2321.0,17.0,16.0,40.0
0.6553425788879395,,,5165.0,1809.0,-2833.0,11.0,10.0,50.0
0.6758456230163574,,,4777.0,1107.0,-4344.0,12.0,-9.0,105.0
0.6963391304016113,,,4028.0,572.0,-5218.0,21.0,-15.0,144.0
0.7168691158294678,,,2838.0,20.0,-5704.0,32.0,-18.0,158.0
0.7374410629272461,,,-757.0,-18.0,-3378.0,38.0,-3.0,112.0
0.7577214241027832,,,-2729.0,1250.0,457.0,34.0,-1.0,70.0
0.7781689167022705,,,-2743.0,968.0,2561.0,31.0,-14.0,15.0
0.7986528873443604,,,-1828.0,-639.0,2404.0,7.0,-6.0,-47.0
0.8191237449645996,,,-2479.0,-305.0,2779.0,15.0,-1.0,-54.0
0.8396327495574951,,,-3803.0,817.0,4380.0,41.0,-3.0,-44.0
0.860213041305542,,,-3654.0,660.0,4526.0,28.0,14.0,-31.0
0.8805193901062012,,,-2990.0,704.0,4421.0,6.0,28.0,-18.0
0.90126633644104,,,-1464.0,1236.0,3199.0,-4.0,32.0,-4.0
0.9215307235717773,,,-1316.0,1345.0,2604.0,-2.0,25.0,-6.0
0.9421336650848389,,,-1446.0,1437.0,1955.0,-5.0,21.0,-7.0
0.9625644683837891,,,-1511.0,1462.0,761.0,-6.0,15.0,-1.0
0.983170747756958,,,-1407.0,1076.0,600.0,-5.0,12.0,6.0
1.0035488605499268,,,-1348.0,658.0,1345.0,-3.0,15.0,13.0
1.024090051651001,,,182.0,-625.0,4062.0,3.0,39.0,-13.0
1.0444283485412598,,,1904.0,-1533.0,4792.0,-7.0,43.0,-28.0
1.0650334358215332,,,4608.0,-2617.0,4007.0,-21.0,28.0,-13.0
1.0854439735412598,,,4862.0,-2802.0,3365.0,-15.0,22.0,5.0
1.1060779094696045,,,4398.0,-2752.0,3063.0,-10.0,17.0,15.0
1.1264874935150146,,,2734.0,-2243.0,2736.0,-1.0,11.0,18.0
1.1468563079833984,,,2167.0,-2333.0,2593.0,1.0,12.0,17.0
1.167435646057129,,,1953.0,-2491.0,2700.0,-2.0,16.0,5.0
1.1879875659942627,,,2126.0,-1850.0,3408.0,-14.0,14.0,-46.0
1.2083337306976318,,,2423.0,-1507.0,3332.0,-14.0,10.0,-56.0
1.228811502456665,,,2795.0,-1514.0,2953.0,-11.0,4.0,-56.0
1.2492256164550781,,,3080.0,-1684.0,2260.0,-9.0,-3.0,-52.0
1.2698495388031006,,,3181.0,-1737.0,1399.0,-8.0,-8.0,-46.0
1.2901802062988281,,,2925.0,-1333.0,217.0,-10.0,-15.0,-22.0
1.3107507228851318,,,2791.0,-1103.0,-9.0,-13.0,-15.0,-7.0
1.3311619758605957,,,2648.0,-1037.0,-119.0,-15.0,-14.0,5.0
1.3516676425933838,,,2108.0,-1249.0,-108.0,-10.0,-12.0,14.0
1.3721678256988525,,,1618.0,-1290.0,178.0,-5.0,-11.0,13.0
1.3926291465759277,,,1068.0,-1230.0,634.0,-2.0,-10.0,8.0
1.4131872653961182,,,610.0,-1245.0,1526.0,-4.0,-5.0,-8.0
1.4337069988250732,,,679.0,-1303.0,1803.0,-7.0,-5.0,-11.0
1.4542033672332764,,,797.0,-1281.0,1913.0,-8.0,-5.0,-14.0
1.4745569229125977,,,982.0,-1361.0,1767.0,-7.0,-5.0,-14.0
1.4951448440551758,,,1014.0,-1448.0,1677.0,-8.0,-5.0,-11.0
1.5154633522033691,,,1054.0,-1129.0,1443.0,-13.0,-4.0,-8.0
1.5358991622924805,,,1122.0,-922.0,1277.0,-12.0,-4.0,-9.0
1.5564942359924316,,,1212.0,-955.0,1051.0,-9.0,-2.0,-8.0
1.5769059658050537,,,1338.0,-1443.0,694.0,-8.0,1.0,-4.0
1.5974152088165283,,,1331.0,-1496.0,639.0,-8.0,4.0,-4.0
1.6178371906280518,,,1220.0,-1203.0,806.0,-7.0,7.0,-5.0
1.6384305953979492,,,1215.0,-566.0,1450.0,-6.0,12.0,-8.0
1.6589446067810059,,,1467.0,-821.0,1420.0,-8.0,13.0,-7.0
1.67936110496521,,,1664.0,-1219.0,1207.0,-10.0,13.0,-2.0
1.6997947692871094,,,1574.0,-1381.0,884.0,-9.0,13.0,6.0
1.7203037738800049,,,1416.0,-1073.0,1048.0,-6.0,15.0,8.0
1.7407643795013428,,,1380.0,-1085.0,1383.0,-4.0,18.0,5.0
1.7612266540527344,,,1393.0,-1374.0,1301.0,-4.0,19.0,2.0
1.781722068786621,,,1274.0,-1487.0,1142.0,-3.0,20.0,-1.0
1.8022122383117676,,,986.0,-1323.0,1039.0,0.0,22.0,-3.0
1.8226556777954102,,,943.0,-1373.0,1168.0,0.0,22.0,-2.0
1.8430798053741455,,,919.0,-1458.0,1464.0,1.0,23.0,-4.0
1.8635902404785156,,,798.0,-1417.0,2225.0,5.0,24.0,-15.0
1.8841023445129395,,,793.0,-1457.0,2551.0,6.0,25.0,-18.0
1.9046783447265625,,,784.0,-1560.0,2847.0,4.0,26.0,-19.0
1.925036907196045,,,783.0,-1395.0,3236.0,6.0,26.0,-24.0
1.9455742835998535,,,926.0,-1181.0,3495.0,8.0,22.0,-29.0
1.9660463333129883,,,1153.0,-1108.0,3745.0,6.0,21.0,-29.0
1.9866175651550293,,,1438.0,-727.0,4151.0,1.0,17.0,-21.0
2.0070595741271973,,,1434.0,-306.0,4061.0,2.0,12.0,-13.0
2.0274527072906494,,,1231.0,175.0,2928.0,9.0,5.0,16.0
2.047919750213623,,,816.0,423.0,2204.0,9.0,3.0,29.0
2.0684356689453125,,,92.0,998.0,1767.0,9.0,2.0,41.0
2.088984727859497,,,-1436.0,2356.0,1593.0,5.0,-6.0,52.0
2.109398365020752,,,-1961.0,2432.0,1216.0,7.0,-9.0,46.0
2.129943370819092,,,-2316.0,2088.0,830.0,7.0,-5.0,34.0
2.150362491607666,,,-2430.0,1671.0,775.0,0.0,-3.0,17.0
2.170921564102173,,,-2424.0,1911.0,921.0,0.0,-11.0,11.0
2.187302350997925,,,-2408.0,2088.0,860.0,6.0,-18.0,10.0
2.2077584266662598,,,-2562.0,1545.0,204.0,10.0,-12.0,16.0
2.2281880378723145,,,-2711.0,1116.0,140.0,4.0,-7.0,20.0
2.24873948097229,,,-3117.0,-8.0,-22.0,-3.0,-8.0,23.0
2.269098997116089,,,-3327.0,-801.0,-406.0,2.0,-8.0,22.0
2.2896792888641357,,,-3460.0,-1628.0,-881.0,11.0,-10.0,14.0
2.310173511505127,,,-3463.0,-2999.0,-1608.0,16.0,1.0,-32.0
2.33068585395813,,,-3065.0,-3218.0,-1434.0,7.0,8.0,-66.0
2.351123094558716,,,-2365.0,-2853.0,-815.0,-2.0,10.0,-100.0
2.3716416358947754,,,-851.0,-928.0,922.0,-8.0,8.0,-154.0
2.3920559883117676,,,101.0,-86.0,1830.0,-9.0,11.0,-156.0
2.412485122680664,,,1229.0,311.0,2717.0,-10.0,7.0,-138.0
2.433044195175171,,,3158.0,480.0,2942.0,-1.0,5.0,-59.0
2.453458309173584,,,3478.0,468.0,2780.0,4.0,3.0,-7.0
2.4742026329040527,,,3249.0,333.0,2562.0,7.0,-2.0,37.0
2.4944069385528564,,,1994.0,-410.0,1900.0,7.0,-10.0,71.0
2.514883279800415,,,1203.0,-1030.0,1679.0,8.0,-13.0,58.0
2.5353751182556152,,,-384.0,-2519.0,1913.0,6.0,-16.0,-22.0
2.5557780265808105,,,-984.0,-2928.0,2398.0,2.0,-18.0,-73.0
2.5764379501342773,,,-1258.0,-3038.0,2911.0,0.0,-22.0,-118.0
2.5967841148376465,,,-746.0,-2876.0,3172.0,8.0,-38.0,-169.0
2.617314577102661,,,-128.0,-2669.0,3114.0,16.0,-46.0,-169.0
2.637854814529419,,,563.0,-2295.0,3289.0,21.0,-52.0,-152.0
2.6583549976348877,,,2116.0,-1030.0,4012.0,29.0,-58.0,-101.0
2.678730010986328,,,2712.0,-560.0,4269.0,38.0,-59.0,-78.0
2.699312686920166,,,2835.0,-310.0,4448.0,48.0,-60.0,-60.0
2.7196946144104004,,,1587.0,-266.0,4375.0,68.0,-64.0,-54.0
2.74017333984375,,,525.0,-234.0,4011.0,73.0,-63.0,-62.0
2.760591983795166,,,-1578.0,797.0,3718.0,64.0,-58.0,-74.0
2.7810606956481934,,,-1838.0,1535.0,3762.0,54.0,-58.0,-68.0
2.801652431488037,,,-1551.0,2078.0,3676.0,52.0,-60.0,-48.0
2.8220276832580566,,,-2038.0,3019.0,2839.0,64.0,-59.0,13.0
2.8426198959350586,,,-3050.0,3146.0,2115.0,72.0,-59.0,30.0
2.863004684448242,,,-4012.0,2689.0,1278.0,75.0,-56.0,41.0
2.883502960205078,,,-5300.0,1369.0,234.0,50.0,-48.0,52.0
2.9039924144744873,,,-5994.0,1171.0,-20.0,35.0,-42.0,29.0
2.9247260093688965,,,-6575.0,1241.0,101.0,19.0,-34.0,-4.0
2.9450621604919434,,,-5874.0,1038.0,528.0,11.0,-29.0,-55.0
2.9655086994171143,,,-5006.0,1054.0,383.0,19.0,-27.0,-51.0
2.98592209815979,,,-4496.0,1393.0,378.0,23.0,-21.0,-30.0
3.006431818008423,,,-4550.0,2021.0,785.0,22.0,-15.0,1.0
3.0269196033477783,,,-4861.0,2480.0,1229.0,19.0,-17.0,24.0
3.047450065612793,,,-5406.0,2278.0,1016.0,15.0,-21.0,36.0
3.067826747894287,,,-6151.0,1912.0,955.0,17.0,-13.0,31.0
3.0882749557495117,,,-7142.0,1502.0,1262.0,15.0,-4.0,29.0
3.1087188720703125,,,-7515.0,255.0,2396.0,4.0,15.0,-27.0
3.129265069961548,,,-7214.0,-277.0,2214.0,1.0,26.0,-82.0
3.149806261062622,,,-5985.0,-237.0,1344.0,-16.0,40.0,-89.0
3.170356035232544,,,-4854.0,-22.0,1473.0,-28.0,38.0,-45.0
3.1908535957336426,,,-3617.0,458.0,2068.0,-38.0,37.0,-7.0
3.2112607955932617,,,-2277.0,1821.0,4203.0,-30.0,27.0,20.0
3.235842227935791,,,-2045.0,2006.0,4827.0,-13.0,17.0,8.0
3.2562596797943115,,,-1965.0,2031.0,4881.0,-4.0,13.0,-7.0
3.2767210006713867,,,-1706.0,2051.0,4430.0,0.0,16.0,-24.0
3.2974205017089844,,,-1352.0,1639.0,4129.0,2.0,12.0,-39.0
3.3178064823150635,,,-808.0,739.0,4239.0,5.0,-12.0,-20.0
3.338299036026001,,,-667.0,1000.0,3938.0,8.0,-15.0,0.0
3.3587985038757324,,,-731.0,1353.0,3395.0,6.0,-12.0,21.0
3.3791403770446777,,,-1013.0,1100.0,2092.0,-1.0,-1.0,32.0
3.399611473083496,,,-975.0,428.0,1824.0,2.0,1.0,21.0
3.420107126235962,,,-1030.0,-172.0,1872.0,6.0,0.0,2.0
3.440767526626587,,,-1477.0,-127.0,1936.0,8.0,3.0,-9.0
3.461142063140869,,,-1535.0,116.0,1947.0,6.0,6.0,-2.0
3.481581211090088,,,-1378.0,140.0,2136.0,5.0,6.0,-1.0
3.501943826675415,,,-804.0,-68.0,3073.0,12.0,2.0,-11.0
3.5225179195404053,,,-664.0,76.0,3499.0,15.0,2.0,-12.0
3.542952060699463,,,-723.0,225.0,3680.0,14.0,3.0,-7.0
3.5633859634399414,,,-1110.0,-140.0,2916.0,1.0,2.0,15.0
3.58402943611145,,,-1052.0,-495.0,2853.0,-1.0,0.0,15.0
3.6002578735351562,,,-900.0,-584.0,3384.0,9.0,-7.0,-12.0
3.6208763122558594,,,-942.0,-329.0,3215.0,11.0,-3.0,-16.0
3.6412277221679688,,,-984.0,-137.0,3062.0,8.0,1.0,-8.0
3.661762237548828,,,-752.0,-167.0,3043.0,3.0,9.0,-4.0
3.682199716567993,,,-478.0,-241.0,3148.0,5.0,8.0,-7.0
3.7027525901794434,,,-370.0,-204.0,3232.0,8.0,4.0,-11.0
3.7231459617614746,,,-680.0,-63.0,3398.0,6.0,-2.0,-5.0
3.743788957595825,,,-656.0,-130.0,3145.0,0.0,-4.0,7.0
3.764147996902466,,,-22.0,-173.0,2731.0,-4.0,-5.0,11.0
3.784580707550049,,,100.0,-67.0,2897.0,-1.0,-3.0,1.0
3.805046558380127,,,-64.0,-20.0,3166.0,2.0,2.0,-8.0
3.825547456741333,,,-619.0,-408.0,3566.0,0.0,8.0,-9.0
3.8460257053375244,,,-609.0,-771.0,3571.0,-1.0,7.0,-3.0
3.866577625274658,,,-395.0,-1058.0,3503.0,1.0,8.0,-3.0
3.8872122764587402,,,-316.0,-1207.0,3244.0,5.0,10.0,-13.0
3.90773868560791,,,-624.0,-1152.0,3346.0,2.0,11.0,-14.0
3.9279556274414062,,,-861.0,-1066.0,3593.0,-3.0,10.0,-11.0
3.9484620094299316,,,-681.0,-1077.0,3728.0,-7.0,7.0,-9.0
3.968963384628296,,,-490.0,-1215.0,3673.0,-5.0,7.0,-12.0
3.9894351959228516,,,-385.0,-1288.0,3662.0,-4.0,10.0,-17.0
4.0098717212677,,,-221.0,-1051.0,3658.0,-7.0,16.0,-19.0
4.030365943908691,,,-161.0,-861.0,3614.0,-9.0,18.0,-14.0
4.050801753997803,,,-240.0,-634.0,3707.0,-16.0,17.0,-6.0
4.071320533752441,,,-306.0,-548.0,3907.0,-17.0,14.0,-5.0
4.091942548751831,,,-258.0,-263.0,3996.0,-16.0,11.0,-2.0
4.112299680709839,,,-72.0,523.0,3339.0,-11.0,10.0,5.0
4.132734537124634,,,-166.0,581.0,2845.0,-10.0,9.0,11.0
4.153337717056274,,,-339.0,327.0,2548.0,-10.0,7.0,18.0
4.173796653747559,,,-412.0,-265.0,2622.0,-9.0,10.0,19.0
4.194159746170044,,,-343.0,-188.0,2715.0,-3.0,15.0,6.0
4.2147862911224365,,,-407.0,-28.0,2534.0,0.0,16.0,-8.0
4.235101938247681,,,-724.0,-191.0,1838.0,-4.0,14.0,-12.0
4.255660772323608,,,-790.0,-339.0,1853.0,-6.0,11.0,-1.0
4.276087999343872,,,-460.0,-114.0,2480.0,-4.0,8.0,8.0
4.296668291091919,,,-280.0,-56.0,2604.0,1.0,6.0,-5.0
4.317119598388672,,,-245.0,-282.0,2546.0,3.0,4.0,-17.0
4.337580442428589,,,-355.0,-891.0,2384.0,-2.0,-1.0,-17.0
4.358087539672852,,,-258.0,-882.0,2532.0,-5.0,0.0,-9.0
4.3785154819488525,,,-105.0,-637.0,2814.0,-7.0,2.0,0.0
4.399178504943848,,,42.0,-243.0,3219.0,-9.0,3.0,11.0
4.419524431228638,,,84.0,-196.0,3337.0,-7.0,0.0,14.0
4.439866065979004,,,121.0,-71.0,3377.0,0.0,-3.0,15.0
4.460476398468018,,,-67.0,-6.0,3001.0,14.0,-2.0,7.0
4.480858325958252,,,-374.0,-291.0,2584.0,10.0,1.0,-2.0
4.501347541809082,,,-682.0,-589.0,2298.0,2.0,3.0,-9.0
4.521813631057739,,,-519.0,-554.0,2917.0,-8.0,-1.0,-12.0
4.54245400428772,,,-3.0,-252.0,3321.0,-4.0,-2.0,-7.0
4.5627760887146,,,519.0,-66.0,3150.0,6.0,4.0,10.0
4.583359479904175,,,204.0,-261.0,2998.0,6.0,6.0,17.0
4.603901624679565,,,-234.0,-513.0,2993.0,6.0,5.0,19.0
4.624276638031006,,,-549.0,-844.0,3110.0,9.0,3.0,-6.0
4.644697427749634,,,-515.0,-982.0,3074.0,12.0,4.0,-17.0
4.66514253616333,,,-603.0,-1110.0,3033.0,10.0,3.0,-22.0
4.6815454959869385,,,-625.0,-971.0,2825.0,3.0,0.0,-23.0
4.702147960662842,,,-326.0,-717.0,2742.0,5.0,1.0,-20.0
4.722558498382568,,,-4.0,-507.0,2765.0,9.0,3.0,-19.0
4.743039846420288,,,28.0,-394.0,2885.0,11.0,6.0,-8.0
4.763449430465698,,,-274.0,-345.0,2956.0,4.0,6.0,4.0
4.783947944641113,,,-430.0,-325.0,2682.0,-3.0,7.0,5.0
4.804630994796753,,,-278.0,-537.0,2589.0,3.0,11.0,-5.0
4.824998378753662,,,-320.0,-749.0,2694.0,9.0,8.0,-15.0
4.845446586608887,,,-637.0,-777.0,2501.0,5.0,-2.0,-15.0
4.8659021854400635,,,-632.0,-699.0,2418.0,3.0,-1.0,-10.0
4.886413812637329,,,-482.0,-617.0,2442.0,5.0,-1.0,-10.0
4.9069740772247314,,,-287.0,-540.0,2561.0,7.0,0.0,-16.0
4.927339792251587,,,-317.0,-440.0,2900.0,8.0,-2.0,-23.0
4.947954416275024,,,-409.0,-254.0,3271.0,3.0,-3.0,-23.0
4.968292236328125,,,-74.0,325.0,3903.0,4.0,9.0,5.0
4.988826036453247,,,-270.0,428.0,4227.0,20.0,-3.0,11.0
5.009419918060303,,,-679.0,295.0,3797.0,29.0,-21.0,-2.0
5.029785871505737,,,-1426.0,-600.0,2451.0,20.0,-21.0,-48.0
5.0501868724823,,,-1781.0,-821.0,2141.0,10.0,-17.0,-62.0
5.070760011672974,,,-1780.0,-569.0,2193.0,2.0,-13.0,-62.0
5.091386318206787,,,-1340.0,26.0,2568.0,2.0,-13.0,-58.0
5.111690044403076,,,-759.0,636.0,2973.0,8.0,-14.0,-46.0
5.132357597351074,,,-396.0,1051.0,3159.0,17.0,-13.0,-4.0
5.152677059173584,,,-677.0,891.0,2841.0,15.0,-12.0,15.0
5.1730945110321045,,,-1122.0,567.0,2520.0,10.0,-10.0,28.0
5.193785667419434,,,-2093.0,-170.0,2228.0,-3.0,-8.0,24.0
5.214054822921753,,,-2536.0,-489.0,2108.0,-10.0,-5.0,17.0
5.234619855880737,,,-2823.0,-704.0,2103.0,-18.0,-4.0,11.0
5.255026340484619,,,-2492.0,-445.0,2369.0,-36.0,-6.0,12.0
5.275654315948486,,,-1812.0,72.0,2401.0,-38.0,-5.0,23.0
5.296072721481323,,,-746.0,744.0,2167.0,-34.0,0.0,54.0
5.3165013790130615,,,-662.0,726.0,1883.0,-35.0,3.0,67.0
5.337207555770874,,,-879.0,573.0,1670.0,-40.0,7.0,75.0
5.357656478881836,,,-1264.0,335.0,1722.0,-52.0,14.0,74.0
5.377920389175415,,,-1189.0,207.0,1810.0,-53.0,16.0,70.0
5.398610830307007,,,-1024.0,84.0,1782.0,-53.0,17.0,64.0
5.419012546539307,,,-757.0,272.0,1730.0,-54.0,23.0,55.0
5.439326286315918,,,-621.0,519.0,1960.0,-52.0,27.0,52.0
5.459831237792969,,,-341.0,551.0,2203.0,-50.0,29.0,46.0
5.480287075042725,,,257.0,211.0,2622.0,-48.0,30.0,31.0
5.500896453857422,,,370.0,293.0,2865.0,-48.0,31.0,27.0
5.521232843399048,,,1153.0,530.0,3378.0,-45.0,37.0,29.0
5.541841506958008,,,1732.0,362.0,3332.0,-43.0,35.0,32.0
5.562169790267944,,,2092.0,213.0,3189.0,-40.0,32.0,38.0
5.58268928527832,,,2312.0,-37.0,3003.0,-37.0,32.0,48.0
5.603167533874512,,,2686.0,-366.0,3071.0,-35.0,30.0,49.0
5.623774290084839,,,3068.0,-717.0,2919.0,-31.0,26.0,46.0
5.644131660461426,,,2658.0,-1173.0,1989.0,-25.0,28.0,34.0
5.6647491455078125,,,2228.0,-841.0,2074.0,-29.0,34.0,36.0
5.685025930404663,,,2325.0,-690.0,2555.0,-29.0,41.0,36.0
5.70567512512207,,,2965.0,-823.0,3089.0,-28.0,38.0,27.0
5.726094007492065,,,3566.0,-1057.0,3069.0,-17.0,30.0,14.0
5.746528625488281,,,2866.0,-1136.0,2502.0,-1.0,27.0,6.0
5.767049312591553,,,2390.0,-911.0,2383.0,-7.0,30.0,14.0
5.787440538406372,,,2622.0,-1017.0,2479.0,-10.0,34.0,21.0
5.807967901229858,,,3828.0,-1371.0,2488.0,-1.0,22.0,17.0
5.828547954559326,,,3624.0,-1552.0,2232.0,8.0,18.0,17.0
5.8489532470703125,,,3022.0,-1676.0,2239.0,5.0,15.0,18.0
5.8694140911102295,,,2908.0,-1572.0,2721.0,-3.0,14.0,17.0
5.889958143234253,,,3320.0,-1451.0,2846.0,-1.0,9.0,9.0
5.9105284214019775,,,3512.0,-1366.0,2600.0,10.0,2.0,2.0
